created_at,text
2018-05-23 17:55:07,"Do donor clubs really work?  Are they worth the time and effort to design, launch, and manage one? Find out why the answer is ""yes""! https://t.co/1GHJpaOM6Y https://t.co/DJfVcm28ML"
2018-05-23 16:05:19,"Foundations have invested over $50 billion in the #SDGs, but who’s counting? Learn more from @arif_ekram @laurenjbradford: https://t.co/QPWfj8cj8o @pndblog #philanthropy https://t.co/Mq9lIzjDRh"
2018-05-23 15:00:36,How can you get the right pro bono expertise for your #nonprofit? Join us &amp; @PYXERAGlobal to find out. https://t.co/05YJqiiiaY https://t.co/h476uYfn3Q
2018-05-23 13:35:13,"Turtles are more than just cute creatures, they play a critical role in the ocean and global ecosystem! Find out who is funding to support the protection of sea #turtles: https://t.co/m1B4R3tnuT #WorldTurtleDay #FundtheOcean https://t.co/xqV4IhKQ5f"
2018-05-22 20:15:11,"A photo from Day 2 of our ""Train the Trainer"" workshop to fine-tune how we deliver training to #nonprofits! What's one question you have about nonprofit fundraising? https://t.co/YUQ9tS7XWq"
2018-05-22 17:45:16,Funding for women &amp; girls' issues accounted for 12% (about $41.7M) of all #PeaceSecurity funding in 2015. Who were the top funders? Learn more https://t.co/Skraj92KYq #PSFIndex @PSFundersGroup @fdncenter https://t.co/yWauLGTP9m
2018-05-22 15:45:21,A massive and carefully curated collection of answers to your most pressing social sector questions - try out the @GrantSpace Knowledge Base today: https://t.co/YLb8mgzcxd
2018-05-22 12:35:09,"Bees are crucial to biodiversity, but their survival is in a state of peril. Read this report on North American and Hawaiian native #bees:  https://t.co/JxOzZrLoeR #BiologicalDiversityDay @IssueLab @CenterforBioDiv"
2018-05-21 21:00:12,"Today we're hosting our first-ever ""Train the Trainer"" workshop for our social sector outreach staff -- we’re sharing our training best practices and learning from peers across all of our regional hubs! #nonprofitlife #fcstaff https://t.co/TJsQZee24S"
2018-05-21 20:45:13,"Hey #philanthropy, acknowledging power isn’t enough -- learn how to dig deeper with a new resource from @NCRP: https://t.co/6OAj5rEXIp @jenbo1 @pndblog #PowerMovesEquity #philanthropy https://t.co/EsnoKwEhOJ"
2018-05-21 17:10:16,Searching for grants? Check out the latest #RFP list on PND https://t.co/ImT39Ud7Uz #nonprofit
2018-05-21 15:45:19,Wondering how you can make knowledge sharing a part of you foundation’s DNA? Funders discuss the ways they’re making #transparency a norm in this #podcast:  https://t.co/C1A99NJ2zR #OpenForGood
2018-05-21 12:50:16,Inspiration for your week! #MondayMotivation https://t.co/TjSev7UZig
2018-05-20 19:40:09,Join @TechSoup @EqualRightsAdv and Blue Shield of California Foundation 5/31 for a panel on how to advance your mission with #technology: https://t.co/EpJTC1cegd #FCSFlive https://t.co/Mc9yuTzRNF
2018-05-20 14:25:29,Job hunting? Check out the listings on PND's job board! https://t.co/42N5YdgIXc #nonprofit #foundation #jobs
2018-05-19 19:35:05,"Amid Tough Times for Global Human Rights Activists, Funders Are Upping Their Game https://t.co/hEqrdgriPF @InsidePhilanthr @hrfunders @jennacapeci #philanthropy"
2018-05-19 15:35:08,"Arts and cultural production are 4.2% of the U.S. economy, yet impact investing in arts and culture is 0%. Find out why, and what you can do about it. https://t.co/IDX1kjezSg @GIArts @UpstartCoLab @BonfilsStanton @fdncenter #impinv https://t.co/FG34mKPINB"
2018-05-18 19:35:09,"We had a lot going on at Foundation Center in April! Read about new resources, events, and initiatives here: https://t.co/ghySVLY8wt #philanthropy #nonprofits https://t.co/8i1E0RDuHR"
2018-05-18 17:05:19,10 Must-Know Stats About Online #Fundraising  via @nonprofitorgs https://t.co/djUuCa0D9N
2018-05-18 15:05:20,See where and how organizations around the world are protecting our #ocean and marine life. https://t.co/m1B4R3tnuT #EndangeredSpeciesDay  #FundtheOcean #oceanfunders https://t.co/p5OxyB5tTa
2018-05-18 13:30:44,Learn more about how the philanthropic sector supports museums at https://t.co/n7JcpZN2lG #MuseumDay https://t.co/L1aMMfoU9O
2018-05-17 20:20:15,RT @IndSector: .@felixsalmon on what sets giving by tech billionaires apart from traditional #philanthropy. https://t.co/Lc7QFM20kH
2018-05-17 18:30:30,"Amid Tough Times for Global Human Rights Activists, Funders Are Upping Their Game https://t.co/hEqrdgITHd @InsidePhilanthr"
2018-05-17 17:05:20,LGBTQ people &amp; communities still face persistent hurdles to equality. What role are funders playing to address the gaps that still exist? Listen in on this conversation from June 2017: https://t.co/t7AuM521Tl #IDAHOT #philanthropy https://t.co/6LRyCDg90s
2018-05-17 15:01:31,"Arts and cultural production are 4.2% of the U.S. economy, yet impact investing in arts and culture is 0%. Find out why, and what you can do about it. https://t.co/agg0Qfdn3K @GIArts @UpstartCoLab @BonfilsStanton #impinv https://t.co/p4no6aiCz7"
2018-05-17 12:55:11,Join @TechSoup @EqualRightsAdv and Blue Shield of California Foundation 5/31 for a panel on how to advance your mission with #technology:  https://t.co/EpJTC1cegd #FCSFlive https://t.co/LR711AQQlo
2018-05-16 21:50:18,"Hey #philanthropy, acknowledging power isn’t enough -- learn how to dig deeper with a new resource from @NCRP: https://t.co/6OAj5rEXIp @jenbo1 @pndblog #PowerMovesEquity #philanthropy https://t.co/B7otXyDK0R"
2018-05-16 20:55:13,"RT @Alliancemag: @Alliancemag has teamed up with @wings_info to host our next #BreakfastClub at the @The_EFC Annual General Conference, and present a new special feature on ‘philanthropy developers’ https://t.co/lLxfaBPVLn #PhilanthropyWeek https://t.co/z0Pzrrzlx5"
2018-05-16 19:05:16,We're looking for a part-time Knowledge Services Assistant who is highly organized and detail-oriented to join our Knowledge Services team! More details here: https://t.co/oemLYD5NiJ #jobs #nonprofit #philanthropy
2018-05-16 17:35:14,Can you define your #nonprofit's personality? https://t.co/hFff8qP2jz via @bigduck #marketing #npcomm
2018-05-16 15:45:21,[WEBINAR] Learn how to use hGrant to take the work out of sharing grants #data on 5/30 with @fluxxlabs https://t.co/xbZ05jBKtv #philanthropy
2018-05-16 14:10:16,Connect here for the resources you need to thrive as a #nonprofit. Check out our enhanced design @grantspace: https://t.co/xx8EJ7te2L https://t.co/JqSRWmfWqR
2018-05-16 12:45:15,"6,000+ organizations are publishing on @issuelab. Are you? Adopt a new best practice: Produce a report. ??  Add it to IssueLab. ?   Register here: https://t.co/eHNSOZlfmH https://t.co/ofWYvDHOVD"
2018-05-16 07:40:08,[New paper] Read about using a community #philanthropy approach to #ShiftThePower into the hands of those philanthropy aims to benefit: https://t.co/n1fQtPhpDE @globalfundcf @GrantCraft @hodgsonjj @AnnaNaninePond https://t.co/Bm5XtUrTXd
2018-05-15 19:40:08,"In an unpredictable world, can funders jump in to support in times of need? Read up on funding when projects flounder https://t.co/jew0DW4yEa via @OpenRoadTweets"
2018-05-15 18:50:10,"[Infographic] How Long Should Your Videos Be? Ideal Lengths for Facebook, Instagram, Twitter, and YouTube  https://t.co/PIShu8xBWk via @HubSpot @BigRedDawg16"
2018-05-15 17:05:17,Did you know funders awarded $6.9M to #cybersecurity in 2015? Learn who the top funders are and explore the data https://t.co/8IB2ikD19V #PSFIndex @PSFundersGroup @fdncenter https://t.co/BETv3oBcPz
2018-05-15 14:10:17,New #podcast series! Hear why and how foundations should share what they learn to benefit the sector at large. Start listening here: https://t.co/ks4WuKY5BN  #OpenForGood
2018-05-15 12:35:11,[Reading] Risk Leadership: A Necessary Embrace for Nonprofit Leaders https://t.co/Oqxlqr1Rry via @npquarterly
2018-05-14 19:20:10,"Hey #philanthropy, acknowledging power isn’t enough -- learn how to dig deeper with a new resource from @NCRP: https://t.co/6OAj5rEXIp   @jenbo1 @pndblog #PowerMovesEquity #philanthropy"
2018-05-14 17:10:17,Searching for grants? Check out the latest #RFP list on PND https://t.co/ImT39Ud7Uz #nonprofit
2018-05-14 15:00:51,"Read anytime, anywhere. Check out our eBooks 24/7! https://t.co/OpXhp6vOSp https://t.co/cxCubwm98w"
2018-05-14 12:50:14,Inspiration for your week! #MondayMotivation https://t.co/2PAGpGwzQE
2018-05-13 19:20:07,Calling all funders! Learn about achieving large-scale impact through cross-sector collaboration at the @SIExchange Annual Conference May 23-24 in NYC - P.S. you'll get a 50% discount if you say you were invited by us at registration! https://t.co/03MrytCl50 #TheExchange2018
2018-05-13 14:25:10,Job hunting? Check out the listings on PND's job board! https://t.co/PtrgSuHs2G #nonprofit #foundation #jobs
2018-05-12 21:55:07,"Hey birdwatchers, have you read this @IssueLab report? Birds and #Climate Change: Ecological Disruption in Motion https://t.co/zBoWS2szNQ. Learn about the need to protect #birds and their habitats. #WorldMigratoryBirdDay"
2018-05-12 19:10:09,Reading: Leveraging the Power of Bots for Civil Society https://t.co/04dD7fYnBM via @SSIReview @kanter @Afine
2018-05-12 14:01:12,"Learn about #SDG12 Responsible Consumption and Production, and where funding is going to improve the practices of workers, small producers, and global consumers. #FairTradeDay https://t.co/lIUTX7dQBa https://t.co/zGXu8fNJQQ"
2018-05-11 19:20:09,Psst: we're hiring! Check out all of our opportunities here: https://t.co/lbSyFAviRI https://t.co/lZND7EpDDG
2018-05-11 17:20:11,Do you know if your foundation is using its power effectively to support #socialjustice and equity? Find out using @NCRP's new #PowerMoves guide for foundations https://t.co/UgGgiZC1Yu  #philanthropy #PowerMovesEquity https://t.co/GYTWRfd1YX
2018-05-11 16:30:19,Did you know you can rent meeting space at our downtown New York offices? We'd love to host you! https://t.co/sc7Js2hTGb https://t.co/1nSKxgTOri
2018-05-11 14:45:18,"Do you know a foundation committed to sharing their challenges, successes, and failures in order to strengthen #philanthropy as a sector? Nominate them for our new #OpenForGood Award here: https://t.co/QUaj4bIpOJ https://t.co/LN6EloBxQ8"
2018-05-11 12:50:15,"Meet Sarina, our talented Knowledge Services Associate who helps our projects come to life! Fun fact about Sarina: she's into sustainable living practices, and lived in an igloolike fiberglass dome for a year in college! https://t.co/DN6MBq3gux #fcstaff #nonprofitlife https://t.co/oyMJLXIuz2"
2018-05-11 00:20:07,Nominations are now open for the International #Philanthropy Award—an award which honors the achievements of Australian philanthropy orgs who are making a difference. Learn more here: https://t.co/FV1u8RwXEI @PhilanthropyAus @dfat
2018-05-10 20:05:14,How can #humanrights #funders advance social change with #data? https://t.co/ncMOGSr7gj @glasspockets @hrfunders @Prospera_INWF https://t.co/g5jocW3Sss
2018-05-10 17:20:14,RT @exponentphil: 7 times funders should request a site visit--and 2 times they shouldn't https://t.co/yYUzWYTBT8 #philanthropy #MyPhilLesson https://t.co/zfEKhqAgzL
2018-05-10 15:10:15,WEBINAR: Do your grant proposals bring your organization to life for potential funders? Early Bird price thru 6/7. https://t.co/YnWXWOfOmq #fundraising https://t.co/mS29OnxS9I
2018-05-10 12:05:15,"Foundation Directory Online (FDO) and @LinkedIn  are teaming up for a complimentary live webinar! Learn how the power of FDO and LinkedIn together will drive your fundraising success. Tues 5/15, 1-2pm ET. Register at: https://t.co/DnWliVOI2x https://t.co/4wDr2mfVlY"
2018-05-10 07:05:09,"Are you a #nonprofit leader in South Asia, Southeast Asia, the Middle East &amp; North Africa, or Sub-Saharan Africa? The Strategic Nonprofit Management - India program from @AshokaUniv is accepting applications until May 16: https://t.co/RCSBYv82lv"
2018-05-09 19:35:10,"What makes #philanthropy thrive in one place but holds it back in another? What factors shape whether philanthropic organizations can operate across borders? 
Check out the Global Philanthropy Environment Index from @IUPhilanthropy : https://t.co/DOdVVg7Ms1"
2018-05-09 17:05:17,#Philanthropy’s “New Power” Challenges https://t.co/3osH4fZ8B7 via @CEPData
2018-05-09 15:10:15,RT @nonprofitorgs: [New Report] Nonprofits: America's Third Largest Workforce: https://t.co/Qqt8DfILLi via @JHUCCSS https://t.co/GkqNUgOSNE
2018-05-09 12:45:14,RT @FCNewYork: Special program from the Epic Foundation on May 11: #Philanthropy and the Role of Monitoring and Evaluation - https://t.co/Gdaz2UuH1R #evaluation #socialenterprise #socialsector #nonprofits
2018-05-09 07:10:08,Funding for women &amp; girls' issues accounted for 12% (about $41.7M) of all #PeaceSecurity funding in 2015. Who were the top funders? Learn more https://t.co/Skraj92KYq #PSFIndex @PSFundersGroup @fdncenter https://t.co/W8qT57mNbC
2018-05-08 22:05:09,"We know opening up isn’t easy. We're recognizing foundations who commit to sharing their challenges, successes, and failures through a new #OpenForGood award: https://t.co/QUaj4bIpOJ. Nominate an organization today! https://t.co/iLrD1xDwXi"
2018-05-08 20:05:11,"Why is impact investing important to the arts and culture sector, and how can funders use this strategy to advance their missions? Join us for a conversation with @GIArts @UpstartCoLab @BonfilsStanton: https://t.co/IZivEOB1r5 #impinv"
2018-05-08 17:30:32,"Knowledge Sharing Tip: To make an impact on society, @First5LA shares what it knows &amp; willingly adjusts its approach based on what it is learning https://t.co/KSPpdxjSwU #OpenForGood @glasspockets @GrantCraft @dpinedaPhD"
2018-05-08 14:50:10,Funders: what kind of knowledge sharer are you? Find out in this new @GrantCraft guide https://t.co/f4RCxeBzQ5  #OpenForGood #philanthropy @claremnolan https://t.co/cS1buO4ydT
