created_at,text,year
2017-05-26 18:15:46,Guest article in @pndblog: President's Budget Proposal Targets Foundations https://t.co/nenWhqXHPm #philanthropy #Budget2018 #nonprofits https://t.co/QfDxjFUhx5,2017
2017-05-26 18:06:13,Thanks! Great resource you've put together! https://t.co/8kcz7clWFF,2017
2017-05-24 16:18:03,#Budget2018 proposal effects on #nonprofits analyzed: https://t.co/VUuBd2Ah0Y https://t.co/rODlx97SrY,2017
2017-05-24 15:17:24,Tim Delaney shares what the federal budget means for nonprofits on @Marketplace https://t.co/lXGlStwyLh,2017
2017-05-16 19:46:34,Congratulations! https://t.co/NXiYdYCBWY,2017
2017-05-16 19:26:21,Tim Delaney discusses current challenges for #nonprofits and #foundations on @thinktechhi https://t.co/Se3DFV7fRo #JohnsonAmendment https://t.co/S8KoBuHqhQ,2017
2017-05-10 18:38:01,20 ways to build better relationships - from the mouths of #funders and #nonprofits https://t.co/b56dXMqUY3 @exponentphil @4SharedInsight https://t.co/Mk0CmQKCBJ,2017
2017-05-10 17:17:01,What are the 4 ways #nonprofits and #millennials are perfect for each other? https://t.co/B8SfCmTJMk https://t.co/5TArvUQviN,2017
2017-05-08 20:23:46,"What #nonprofits, including #philanthropy and religious institutions, need to know about the #JohnsonAmendment https://t.co/UsSpeXNkXT",2017
2017-05-04 18:58:13,People who rely on #nonprofits and religious institutions count on nonpartisanship that #JohnsonAmendment protects https://t.co/j6I1CDaQIq https://t.co/UKMdyVQyKB,2017
2017-05-04 17:20:30,A must-read for #nonprofits on #JohnsonAmendment and #CommunityNotCandidates @npccny https://t.co/slAPA6WlLZ,2017
2017-05-04 17:13:29,Executive Order on #JohnsonAmendment isn't about #freespeech or #religiousliberty. @NatlCouncilNPs statement: https://t.co/j6I1CDaQIq https://t.co/EIw5A8lTWL,2017
2017-05-04 16:35:26,.@NatlCouncilNPs Statement on “Religious Freedom” Executive Order https://t.co/j6I1CDaQIq #JohnsonAmendment #nonprofits https://t.co/b9Kxwbi4JX,2017
2017-05-04 15:56:26,Polls show: people want the #JohnsonAmendment to remain in place. Let #nonprofits focus on #CommunityNotCandidates https://t.co/IKkdGpXBwQ,2017
2017-05-04 13:35:13,.@NatlCouncilNPs testimony to @GOPoversight and @OversightDems on #JohnsonAmendment and #nonprofits https://t.co/7zor4o6XXe https://t.co/3GBoTRdVB8,2017
2017-05-03 23:15:00,RESPECT for #nonprofits and nonpartisanship from @RonWyden @SenBillNelson @SenBobCasey letter on #johnsonamendment https://t.co/cVeufVD9We,2017
2017-05-03 19:55:07,.@RonWyden @SenBobCasey @SenBillNelson agree Keep partisanship away from #nonprofit missions #CommunityNotCandidates https://t.co/cVeufVULkO,2017
2017-05-01 17:05:16,"Latest for #nonprofits on #taxreform #sanctuarycities 
tax-exemption and more https://t.co/6fxFr8K0uk https://t.co/G9wtZ3SMUP",2017
2017-04-26 19:52:12,.@NatlCouncilNPs on potential effects of White House #taxreform outline on #nonprofits https://t.co/p1h24Fj8SZ,2017
2017-04-17 17:18:09,"Latest on #CommunityNotCandidates, federal budget, public service loan forgiveness, and lots more for #nonprofits https://t.co/y8LOk6IRZg",2017
2017-04-07 15:48:01,"Is it time to get serious about #cybersecurity at your #nonprofit? 
https://t.co/T9HXkDb86a #nptech https://t.co/0Dw4yvodo5",2017
2017-04-06 14:27:00,"Via @NonProfitTimes: Secular, Religious #Nonprofits Petition To Save #JohnsonAmendment https://t.co/9PqRK2TC0o #CommunityNotCandidates https://t.co/TWOQMPgCMz",2017
2017-04-05 21:13:24,2/2 @NatlAssembly @Vol_of_America and the 4500 #nonprofits that signed #CommunityNotCandidates https://t.co/TIAzGSJAIo #JohnsonAmendment https://t.co/suDBJXOxTA,2017
2017-04-05 21:10:55,1/2 Thanks to our partners on the Community Letter: @AllianceNews @BoardSource @COF_ @givingforum @Habitat_org @IndSector @jfederations,2017
2017-04-05 16:32:00,The millions of people we serve rely on #nonprofits to focus on #CommunityNotCandidates. Keep the #JohnsonAmendment https://t.co/x3VHVpzGR7 https://t.co/6XgoCjSwBu,2017
2017-04-05 13:25:44,4500 #Nonprofits to Congress: Let us keep focus on #CommunityNotCandidates https://t.co/TIAzGSJAIo #JohnsonAmendment https://t.co/v5YKXKEzqS,2017
2017-04-04 18:05:44,.@ncnonprofits has launched the Faces of Nonprofits site! Visit to learn how #nonprofits are making an impact in NC: https://t.co/46YaFu1jLg,2017
2017-04-04 14:19:02,Major religious groups agree: Keep #JohnsonAmendment We focus on #CommunityNotCandidates https://t.co/W9zs8eHuFX https://t.co/M4ifg1FJUj,2017
2017-04-03 17:11:51,#Nonprofit Advocacy Matters celebrates the voices of the people on the #JohnsonAmendment https://t.co/QIK7LCaRfw #CommunityNotCandidates https://t.co/BpRC4slfx6,2017
2017-03-31 19:39:01,"#Nonprofit missions ""cross all party lines"" Defend the #JohnsonAmendment. Last day to sign on at https://t.co/4he2o1wq4k https://t.co/s4pYXXSO26",2017
2017-03-31 18:34:00,#Nonprofits need to work with reps of all parties to advance their missions. Last day to sign on https://t.co/4he2o1O0VS #JohnsonAmendment https://t.co/FFOxLCjrlw,2017
2017-03-31 17:22:01,Ensure #nonprofits can remain community champions above partisan jockeying. Sign on at https://t.co/4he2o1wq4k to defend #JohnsonAmendment https://t.co/EftNQtbACi,2017
2017-03-31 16:47:01,Why is #JohnsonAmendment vital to #nonprofits and #philanthropy? Read @thehill op-ed from @NatlCouncilNPs and @COF_  https://t.co/1Yxa3JUEtF https://t.co/3Et2zoRpzt,2017
2017-03-31 16:20:01,Join @ozarkstem and 3800 other #nonprofits from across the country &amp; stand up for nonpartisanship https://t.co/4he2o1wq4k #JohnsonAmendment https://t.co/PZx1u5rusZ,2017
2017-03-31 15:37:12,Yet more evidence that people want to protect #nonprofit nonpartisanship. Sign on to add your voice at https://t.co/4he2o1wq4k https://t.co/WTLNeASaoT,2017
2017-03-31 15:17:01,Don't divert #nonprofit resources from missions to partisan politics. Sign on today to maintain #JohnsonAmendment https://t.co/4he2o1wq4k https://t.co/zS1JozUuFE,2017
2017-03-31 14:16:08,Last day to sign on to protect the #JohnsonAmendment and #nonprofit nonpartisanship. Add your voice at https://t.co/4he2o1wq4k https://t.co/4UiF7mmwXv,2017
2017-03-30 17:06:03,"New research from Natl Assn of Evangelicals shows that pastors want #JohnsonAmendment maintained - ""Preach about the issues, not the person"" https://t.co/nC9xd0Jbpi",2017
2017-03-29 21:55:01,"""Political partisanship splinters the community of healing that is essential to our work"" Protect #JohnsonAmendment https://t.co/4he2o1wq4k https://t.co/323siist41",2017
2017-03-29 20:45:00,"Repeal of #JohnsonAmendment would ""discourage voices, which seek to build connections."" Protect #nonprofit voices at https://t.co/4he2o1O0VS https://t.co/UaWotQFurb",2017
2017-03-29 19:51:01,"Faith-based groups, such as @LSSofSouthwest support maintaining the #JohnsonAmendment. Find out why and join them at https://t.co/4he2o1wq4k https://t.co/2Hpw1GwIEt",2017
2017-03-29 19:42:01,".@Latinitas: Partisanship can hurt ""already marginalized service population""  Protect the #JohnsonAmendment at https://t.co/4he2o1wq4k https://t.co/shYNMkTjBW",2017
2017-03-29 18:46:00,"Nonpartisanship is vital to ""the multitude of causes we champion"" Protect the #JohnsonAmendment and #nonprofits at https://t.co/4he2o1O0VS https://t.co/f8Q3Knm645",2017
2017-03-29 17:40:00,"#JohnsonAmendment ""allows congregations to engage in politics without becoming political pawns"" Help protect it at https://t.co/4he2o1O0VS https://t.co/ResSUJ6NJg",2017
2017-03-29 16:45:00,"#JohnsonAmendment ""is just common sense"" Maintain #nonprofit and #philanthropy nonpartisanship. Sign on at https://t.co/4he2o1wq4k https://t.co/qZTsHPTNnx",2017
2017-03-29 15:32:01,"""Partisanship has no place"" in the work of #nonprofits. Protect the #JohnsonAmendment and nonprofit missions https://t.co/4he2o1wq4k https://t.co/zc2eDqLdRz",2017
2017-03-29 14:22:01,"Keep #nonprofit missions ""clear of political motives and ambiguities."" Join @YW3CA and defend #JohnsonAmendment https://t.co/4he2o1O0VS https://t.co/1hEZ6XUuoW",2017
2017-03-29 13:15:00,"#Nonprofits ""are Democrats, Republicans and Independents all working together"" Protect the #JohnsonAmendment https://t.co/4he2o1O0VS https://t.co/ClYa1KV35j",2017
2017-03-28 21:31:02,"#JohnsonAmendment protects ""the neutrality required to create positive change by a foundation""  https://t.co/4he2o1wq4k #philanthropy https://t.co/2y9ZDmDDqY",2017
2017-03-28 20:24:00,Don't change #nonprofits' focus from policies to politics. Join @rfbo and 2700 others defending #JohnsonAmendment https://t.co/4he2o1O0VS https://t.co/X44sCHBgdo,2017
2017-03-28 19:15:00,Don't let partisan politics pollute the #nonprofit sector. Join @LaCausaMKE and defend #JohnsonAmendment https://t.co/4he2o1O0VS https://t.co/DGtUcdFiWz,2017
2017-03-28 18:07:00,"""Repealing the #JohnsonAmendment will dilute scarce resources"" says @QualityLifeC Protect #nonprofit nonpartisanship https://t.co/4he2o1O0VS https://t.co/H6uPXECRtV",2017
2017-03-28 17:17:03,"""The system is not broken and does not need mending"" says a Texas letter signer about #JohnsonAmendment. Join them https://t.co/4he2o1O0VS https://t.co/gnjyWJ09FM",2017
2017-03-28 16:06:01,".@LancFound says #JohnsonAmendment is ""absolutely essential"" We couldn't agree more. Join 2,300+ #nonprofits at https://t.co/4he2o1wq4k https://t.co/dRQZ55VXQe",2017
2017-03-28 15:33:11,#Nonprofits are best able to advance missions when nonpartisan Sign on to protect #JohnsonAmendment at https://t.co/4he2o1wq4k @DE_Nonprofit https://t.co/MgNl986qY0,2017
2017-03-27 19:32:01,Repeal of #JohnsonAmendment would make it harder for #nonprofits like @cp_food_bank to serve the community. Sign on https://t.co/4he2o1wq4k https://t.co/sYHhCYWcJo,2017
2017-03-27 18:36:01,Why is nonpartisanship vital to advancing your #nonprofit's mission? Stand up for the #JohnsonAmendment at https://t.co/4he2o1wq4k https://t.co/KQcAB3VjhQ,2017
2017-03-27 17:42:00,#Nonprofits from across the country are sharing why the #JohnsonAmendment is vital to their work. Join them at https://t.co/4he2o1O0VS https://t.co/EyQilVW8g9,2017
2017-03-27 16:45:02,#JohnsonAmendment is an important protection for #nonprofits and foundations. Help protect it at https://t.co/4he2o1wq4k https://t.co/p3h6TBIqQ6,2017
2017-03-27 15:32:42,Why nonpartisanship is important to #nonprofits like @uwlanc Join them and 2300 others to save the #JohnsonAmendment https://t.co/4he2o1wq4k https://t.co/vq2jkGvD6u,2017
2017-03-22 13:38:32,.@thehill op-ed from @NatlCouncilNPs and @COF_ Keep partisan politics out of the #nonprofit sector https://t.co/1Yxa3KcfSf #JohnsonAmendment https://t.co/KtaYgdByC3,2017
2017-03-21 18:09:43,Join us and @kanter for a special webinar on 4/25 to help keep your #nonprofit's employees happy and healthy https://t.co/xGIhcq8p2C https://t.co/h8BfOYrnxo,2017
2017-03-20 17:00:33,"Latest on federal #budget, #AHCA, #minimumwage, arts funding and more in today's #Nonprofit Advocacy Matters  https://t.co/fmX7gCLq1v https://t.co/prASYVz0ZV",2017
2017-03-15 17:01:48,"Today's #Nonprofit Knowledge Matters tackles hot button issues, including cybersecurity and the gender pay gap https://t.co/t1uZ9sqd0p https://t.co/Gw3GmPO3l4",2017
2017-03-14 20:52:57,More than 1800 #nonprofits have signed on to protect nonpartisanship at https://t.co/4he2o1wq4k Will you? #JohnsonAmendment https://t.co/rv667l6khI,2017
2017-03-10 15:55:34,Keep partisan politics and #darkmoney away from #nonprofit missions Sign on at https://t.co/4he2o1wq4k to protect #JohnsonAmendment https://t.co/O4tMRHxb9d,2017
2017-03-07 15:30:30,#JohnsonAmendment is about much more than politics in the pulpit. Sign-on to protect #nonprofit nonpartisanship at https://t.co/4he2o1wq4k https://t.co/frbTq3QSt0,2017
2017-03-07 15:18:35,Congrats on the #BigReveal! We're looking forward to what the future holds for @TogetherSC https://t.co/aEtalCvFtI,2017
2017-03-02 20:07:01,Nonpartisanship helps #nonprofits solve community problems. Sign on to help keep it intact https://t.co/4he2o1wq4k #JohnsonAmendment https://t.co/q4R1PAl4uD,2017
2017-03-02 17:32:01,"#JohnsonAmendment not an issue of free speech. #Nonprofits can/do advocate on issues, just not endorse candidates https://t.co/4he2o1O0VS https://t.co/OthHDLpKxt",2017
2017-03-02 15:52:01,"Help keep #nonprofits a safe space, protected from partisan politics. Sign on at https://t.co/4he2o1wq4k to keep #JohnsonAmendment intact https://t.co/jmoiT8pOuU",2017
2017-03-01 22:01:12,Why protecting nonpartisanship is vital to #nonprofit missions https://t.co/kf5p1FpxCJ Sign-on at https://t.co/4he2o1wq4k #JohnsonAmendment https://t.co/vxROkXCX5L,2017
2017-03-01 21:13:30,Lift your voice to protect #nonprofits from partisan politics https://t.co/4he2o1wq4k Repeal of #JohnsonAmendment would be catastrophic https://t.co/96dcLk7i6b,2017
2017-02-28 16:09:24,"As we look forward to the #JointSession tonight, here are 6  policy issues affecting #nonprofits that may come up https://t.co/J8HeZ0QBXQ https://t.co/M7d895X4l5",2017
2017-02-24 15:23:00,Congratulations @NYCouncilNPs on 90 years of serving and strengthening New York's #nonprofits! https://t.co/vS3kH8dD6c,2017
2017-02-21 17:36:42,"Latest on #nonprofit nonpartisanship (#JohnsonAmendment), #100yearsofgiving advocacy day, and state budgets https://t.co/kqApPJZIlp https://t.co/LZ9keLZVGx",2017
2017-02-16 17:27:56,Proud to be joined by #nonprofits from across the country #ProtectGiving and celebrate #100yearsofgiving https://t.co/xToOA0riiX,2017
2017-02-15 22:39:00,How #nonprofits can protect the trust that is vital to serving our communities https://t.co/GuKYZk3PDz,2017
2017-02-07 19:20:02,"#Nonprofits employ 1 in 6 Maine workers. h/t @NonprofitMaine's new  ""Adding Up Impact"" report https://t.co/0owOvyhKMr https://t.co/5LMAxSCOgk",2017
2017-02-07 16:11:27,Keep politicians away from #nonprofit missions. #JohnsonAmendment protects nonprofit nonpartisanship https://t.co/HDUNpG1ADv https://t.co/WKdXKFBClt,2017
2017-02-06 19:35:05,Can #nonprofits support/oppose EO from someone seeking re-elect w/o violating ban on endorsing/opposing candidates? https://t.co/g3In0QmRQF https://t.co/6gXpzZsw3T,2017
2017-02-06 18:05:00,"Latest for #nonprofits on #JohnsonAmendment, #100yearsofgiving, property tax challenges, state budgets, and more https://t.co/tCgw0Tn62F https://t.co/09zmqPXak2",2017
2017-02-03 21:45:46,Politics and Charity Don't Mix - @philanthropy op-ed from Catholic University Law Professor on #JohnsonAmendment https://t.co/AkzpjpKtwz https://t.co/fp1mYlflov,2017
2017-02-03 18:47:59,#JohnsonAmendment affects more than just churches. https://t.co/GdD10xaifv Keep partisan politics away from #nonprofit missions https://t.co/Rrc2ZPPtq7,2017
2017-02-03 15:18:40,Remaining nonpartisan is essential to #nonprofits' work in communities every day. Must protect the #JohnsonAmendment https://t.co/GdD10xaifv https://t.co/w7XTqlsaBE,2017
2017-02-02 19:20:52,#JohnsonAmendment is about more than just churches. Repeal would hurt communities and people who rely on #nonprofits https://t.co/GdD10xaifv https://t.co/mAkJpbvovv,2017
2017-02-02 18:45:00,Tell your Reps and Senators to oppose #HR781 and #S364 Nonpartisanship is vital to #nonprofits https://t.co/GdD10wSGQV #JohnsonAmendment https://t.co/NgOhdfd0SR,2017
2017-02-02 17:29:59,.@NatlCouncilNPs Opposes Latest Efforts to Politicize Charitable #Nonprofits and Foundations https://t.co/GdD10xaifv #JohnsonAmendment https://t.co/2FHkUtQWZd,2017
2017-02-02 15:36:11,#Nonprofits find power in nonpartisanship https://t.co/yBdbHN0Hvr Why maintaining the #JohnsonAmendment is vital to serving our communities https://t.co/zlEdtr3ivJ,2017
2017-02-02 15:08:11,Why nonpartisanship is essential to advancing #nonprofit missions https://t.co/BXa7god6vX Repeal of #JohnsonAmendment would be disastrous https://t.co/8LBwptjfQ7,2017
